objno_deep2,z_pred
14012143,0.640152567976053
12012170,0.6845468077659266
12005063,0.9962380433123663
11021284,0.7554015801526903
11039610,0.681136935094541
11040153,1.5608205009738159
11045655,0.7870814088756837
13050238,0.1818632143915587
13017849,0.11810206007418161
13009718,0.5843957177144209
13019294,0.787159356085416
13018673,0.5154214605867856
12021367,0.7965081832294307
12015681,0.6194207031776157
13059430,1.1516392881015085
12012425,1.2144000397670098
11026246,1.3194845117837828
13003612,0.5296934198772182
11013638,0.987216734273621
11031881,0.6297084173809683
11007598,0.7122930374925756
12012218,0.7222687658434488
13033207,0.3756231404878647
12008715,1.290684869708471
13059362,0.3115438652568057
11032332,0.9437263632178228
13050287,1.0501576122788137
12004417,0.33571829061474245
12020728,1.080917938957605
13058822,0.5344995802128722
11034074,0.790003652287938
13003141,0.9289697093017882
11027545,0.6574942504396863
11047036,0.16712885059579088
12016993,0.4227119987001793
13003874,0.5390965705547014
12012167,1.080917938957605
14022769,0.5154119963157647
14006545,0.45337050894964126
13042722,1.080917938957605
12029182,0.4276828994542643
12020346,0.528049801923154
12024459,1.5126304408405538
12012031,0.789147178162631
14012864,0.5360149550019676
12019627,1.1662148321127321
13018616,0.4534438727046851
12021344,1.2028684665635867
13010509,0.686223830737034
13101170,1.0237761081123395
12016224,0.6510168583952145
12010897,1.2635904730331984
12019476,0.5613557356198431
12009152,0.7405194361499832
11040071,0.5781803632594956
14100329,0.6120449347303043
14028097,0.5234484397911662
13033517,0.3790223693274572
13063753,0.46070813793303783
13004372,1.3749686496568907
12027512,1.1420090300184174
12101131,1.2017259439228236
14039520,0.9879129636245009
13063099,1.0187678791117045
14006168,0.9728353968582024
13063594,0.5018949049501669
13033927,0.742929554699085
11050699,1.108759053523935
11052102,0.4320608780601131
13012401,1.123933752099954
11026682,0.5370172077343246
14100307,0.5691814539773571
11031998,0.7767368924422916
13019070,0.5650799013041092
14016819,0.6357699747303939
14017053,1.4346835708587748
13055236,0.5397375541180685
13019090,1.4599898041115555
12024189,0.13310070622360642
12007868,0.42066708992129387
14022599,0.7543657880856609
13050489,0.5453138211157607
13025471,0.22813195842153192
14007118,0.4013981127198335
13003096,0.6808510150176533
12016968,0.3143935123669512
12008562,0.8120338774313937
12012205,1.4292885739706696
12024956,1.080917938957605
12011463,0.7348770127984053
13043396,0.9156149318579916
13033209,1.2316096278078708
14033011,1.1788334675882313
11034314,0.8924058401932422
14006783,1.413177473216973
13040217,1.0612520886917842
11027767,0.8924058401932422
13003731,1.197701709910656
13019463,0.6122433437425813
12016659,1.0579200494612118
11046444,1.1751195119406699
13026561,0.6259009543586408
12008005,0.9157375705077216
13063584,0.22936934651270444
11030927,0.7327065294986576
13012099,0.40419946103166254
11044540,0.5137314254833495
14028101,0.7024460291556566
13012362,1.5378569643950633
11026038,1.0870863055548705
11051146,0.6426037308965995
11052435,1.087128898655104
13064457,0.5621277325199084
12028801,1.028076201511642
13003362,0.5047302344364789
12024822,0.3307358894680489
11013240,1.1994637290243475
12020928,0.8538097782430459
14016435,1.1269482428442268
13058168,0.8924058401932422
13049357,0.6278150265564554
11007845,0.4235017046426174
13012347,0.6853817604166544
12007512,0.8656674736349464
11032123,0.27618041263303394
11025663,0.9195273259727327
13058748,0.6225044184540331
14100108,0.7170724960195568
11027927,0.5832616788515985
12027520,1.2513712450467702
13043501,0.3327577650122572
12025220,1.080917938957605
11047092,0.7141073069792007
13027485,0.5845783460121696
13012000,1.1921940855665252
11028086,0.7216931277182677
12020913,1.080917938957605
11052466,0.9970400452525819
12016880,1.4885542010059263
12101293,1.080917938957605
13043507,0.9128774825051696
13036564,0.8951009252898662
12027454,0.2724106494246939
11051934,0.4874340510562998
13042715,0.20700853388510598
14033660,1.0496929064847937
13057521,1.2820597315640951
12025039,1.2711421280334345
11040763,1.223059714887951
12008464,1.1656234080738073
13025833,1.2751523696303921
12011955,0.6349638334004911
13027427,1.1529224846521717
13027281,0.8569318186461915
13056628,0.5897745888130492
11052576,0.49484453729028954
12020425,0.2640020384178828
11100374,1.3314422425031363
11037816,0.7706364805893119
12023914,1.001104758053978
13051183,1.4079691263532017
13058297,1.17858668289881
11052294,1.3444661680525696
13033104,0.775596598169409
11008329,0.7475645655151818
11021773,0.7649775771795617
13050474,0.8986519605652975
11012985,0.4904117346247124
14007682,1.1714889147451204
13051869,0.3437609063002155
13041554,0.43403545005675864
12025417,0.700365544500599
11020482,1.2120395554786694
12010920,1.2263546494934996
14027566,0.5626832341819079
